Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2/22/2018,Completed,2/26/2018,18-00725513,Street Lights - All/Out,359 E 48TH ST,60615,1179469.308,1873275.252,3,2,38,41.80755104,-87.61727646,"(41.80755103718659, -87.61727646476248)"
2/22/2018,Completed,2/26/2018,18-00725578,Street Lights - All/Out,2810 W 24TH BLVD,60623,1158008.019,1887802.446,12,10,30,41.84787911,-87.69559512,"(41.84787911175865, -87.6955951241583)"
2/22/2018,Completed,2/26/2018,18-00725699,Street Lights - All/Out,6432 S JUSTINE ST,60636,1167111.088,1862072.758,16,7,67,41.77708366,-87.66292325,"(41.777083657621525, -87.66292325379968)"
2/22/2018,Completed,2/26/2018,18-00725750,Street Lights - All/Out,11200 S AVENUE O,60617,1200896.756,1831303.511,10,4,52,41.6918611,-87.54010751,"(41.69186110295233, -87.54010750818901)"
2/22/2018,Completed,2/26/2018,18-00728900,Street Lights - All/Out,13049 S BUFFALO AVE,60633,1200080.28,1818944.82,10,4,55,41.65796818,-87.5435114,"(41.65796817783556, -87.54351139504996)"
2/22/2018,Completed,2/26/2018,18-00732345,Street Lights - All/Out,10300 S COMMERCIAL AVE,60617,1197299.385,1837229.933,10,4,51,41.70821393,-87.55308109,"(41.708213931099145, -87.55308109246732)"
2/22/2018,Completed,2/26/2018,18-00732368,Street Lights - All/Out,10401 S COMMERCIAL AVE,60617,1196867.858,1836576.947,10,4,51,41.70643279,-87.55468296,"(41.70643279496145, -87.55468295902547)"
2/22/2018,Completed,2/26/2018,18-00732445,Street Lights - All/Out,10530 S MUSKEGON AVE,60617,1196810.97,1835580.356,10,4,51,41.70369947,-87.55492426,"(41.70369946591291, -87.5549242616198)"
2/22/2018,Completed,2/26/2018,18-00735172,Street Lights - All/Out,1456 W 99TH ST,60643,1168185.958,1839094.948,21,22,73,41.71400627,-87.6596423,"(41.714006267758975, -87.65964230133868)"
2/22/2018,Completed,2/26/2018,18-00735204,Street Lights - All/Out,1100 N CLARK ST,60610,1175341.073,1907603.465,2,18,8,41.90184351,-87.63138829,"(41.901843507071405, -87.63138828902169)"
2/22/2018,Completed,2/26/2018,18-00735609,Street Lights - All/Out,511 N AVERS AVE,60624,1150632.111,1903135.793,27,11,23,41.89010269,-87.72226456,"(41.890102692760905, -87.72226456369766)"
2/22/2018,Completed,2/26/2018,18-00735766,Street Lights - All/Out,3000 W WELLINGTON AVE,60618,1155860.599,1919794.6,33,14,21,41.93571207,-87.7026132,"(41.93571207328131, -87.70261319521063)"
2/22/2018,Completed,2/26/2018,18-00735801,Street Lights - All/Out,4800 S CICERO AVE,60638,1145168.268,1872376.426,22,8,56,41.80579985,-87.74310687,"(41.80579985455516, -87.74310686838571)"
2/22/2018,Completed,2/26/2018,18-00735871,Street Lights - All/Out,2512 N AUSTIN AVE,60639,1135974.58,1916072.557,30,25,19,41.92587658,-87.77578564,"(41.92587657758862, -87.77578563767092)"
2/22/2018,Completed,2/26/2018,18-00736116,Street Lights - All/Out,932 W 105TH ST,60643,1171841.471,1835200.674,34,22,73,41.70324052,-87.64636817,"(41.70324052392869, -87.64636817437693)"
2/22/2018,Completed,2/26/2018,18-00736309,Street Lights - All/Out,4300 N ASHLAND AVE,60613,1164882.703,1928629.521,47,19,6,41.9597686,-87.66920478,"(41.95976860197094, -87.66920478300972)"
2/15/2018,Completed,2/26/2018,18-00662286,Street Lights - All/Out,732 W 123RD ST,60628,1173549.174,1823302.127,34,5,53,41.67055149,-87.64046538,"(41.67055148835249, -87.64046538178705)"
2/15/2018,Completed,2/26/2018,18-00664860,Street Lights - All/Out,5700 S HOYNE AVE,60636,1163335.088,1866839.206,15,7,67,41.79024336,-87.67663258,"(41.79024336232885, -87.6766325808279)"
2/16/2018,Completed,2/26/2018,18-00680156,Street Lights - All/Out,5031 W OAKDALE AVE,60641,1142322.969,1919145.955,31,25,19,41.93419465,-87.7523816,"(41.93419464966432, -87.75238160294695)"
2/16/2018,Completed,2/26/2018,18-00680932,Street Lights - All/Out,8700 S MACKINAW AVE,60617,1199898.659,1847919.432,10,4,46,41.73748175,-87.54320333,"(41.73748174579942, -87.54320333247075)"
2/19/2018,Completed,2/26/2018,18-00690129,Street Lights - All/Out,6951 S PARNELL AVE,60621,1173819.288,1858814.052,6,7,68,41.76799525,-87.63842771,"(41.76799525434339, -87.63842771350838)"
2/19/2018,Completed,2/26/2018,18-00691583,Street Lights - All/Out,900 W 49TH PL,60609,1171144.33,1872015.056,20,9,61,41.8042792,-87.64784687,"(41.80427920295372, -87.64784687148308)"
2/19/2018,Completed,2/26/2018,18-00692212,Street Lights - All/Out,4411 W DIVERSEY AVE,60639,1146440.203,1918248.729,31,25,20,41.93165502,-87.7372736,"(41.93165502282567, -87.73727359765013)"
2/19/2018,Completed,2/26/2018,18-00692359,Street Lights - All/Out,4100 W WRIGHTWOOD AVE,60639,1148602.895,1916962.44,31,25,22,41.9280838,-87.72935928,"(41.92808379779254, -87.72935928325647)"
2/19/2018,Completed,2/26/2018,18-00697295,Street Lights - All/Out,3534 N SPAULDING AVE,60618,1153875.55,1923390.36,35,17,21,41.94561895,-87.7098123,"(41.945618947338595, -87.70981230405985)"
2/20/2018,Completed,2/26/2018,18-00699444,Street Lights - All/Out,6000 W 55TH ST,60638,1137304.356,1867492.644,23,8,56,41.79254249,-87.77206622,"(41.79254248718662, -87.77206622296201)"
2/20/2018,Completed,2/26/2018,18-00704754,Street Lights - All/Out,4100 W FULLERTON AVE,60639,1148649.82,1915641.475,31,25,20,41.92445804,-87.72922105,"(41.92445804357887, -87.72922104725754)"
2/20/2018,Completed,2/26/2018,18-00706937,Street Lights - All/Out,5018 N NORDICA AVE,60656,1128611.024,1932922.106,41,16,10,41.97224187,-87.80246011,"(41.97224187344852, -87.80246011441578)"
2/20/2018,Completed,2/26/2018,18-00709918,Street Lights - All/Out,7600 S LOWE AVE,60620,1173283.037,1854487.591,6,6,71,41.75613479,-87.64052104,"(41.75613479306731, -87.64052104167206)"
2/20/2018,Completed,2/26/2018,18-00710812,Street Lights - All/Out,2914 E 133RD ST,60633,1197596.588,1817342.219,10,4,55,41.65363254,-87.55265266,"(41.653632543900216, -87.55265265694341)"
2/21/2018,Completed,2/26/2018,18-00713315,Street Lights - All/Out,5446 W GALE ST,60630,1138948.773,1932160.796,45,16,11,41.96997069,-87.76446442,"(41.96997069330989, -87.76446441768906)"
2/21/2018,Completed,2/26/2018,18-00713320,Street Lights - All/Out,6753 W TALCOTT AVE,60656,1130263,1935933.05,41,16,10,41.98047595,-87.79631599,"(41.98047594955283, -87.79631598539146)"
2/2/2018,Completed,2/26/2018,18-00559174,Street Lights - All/Out,1361 E MARQUETTE RD,60637,1186431.15,1861507.343,5,3,42,41.77509697,-87.59211484,"(41.775096968241265, -87.59211484367165)"
2/6/2018,Completed,2/26/2018,18-00584968,Street Lights - All/Out,8006 S DANTE AVE,60619,1187242.959,1852191.908,8,4,45,41.74951533,-87.58943423,"(41.74951533391941, -87.58943422529552)"
2/7/2018,Completed,2/26/2018,18-00594349,Street Lights - All/Out,5907 S MICHIGAN AVE,60637,1178167.591,1865880.744,20,2,40,41.78728948,-87.6222751,"(41.78728947789742, -87.62227509746404)"
2/7/2018,Completed,2/26/2018,18-00594371,Street Lights - All/Out,7556 S EBERHART AVE,60619,1180883.441,1855018.089,6,6,69,41.7574192,-87.61265111,"(41.757419201044996, -87.61265110721978)"
2/12/2018,Completed - Dup,2/26/2018,18-00639312,Street Lights - All/Out,11600 S JUSTINE ST,60643,1168084.847,1827801.946,34,5,53,41.6830186,-87.66033579,"(41.683018597176684, -87.66033579103826)"
2/12/2018,Completed,2/26/2018,18-00635757,Street Lights - All/Out,7826 S STONY ISLAND AVE,60649,1188155.574,1853437.985,5,4,43,41.75291298,-87.58605042,"(41.752912984788225, -87.58605041810682)"
2/12/2018,Completed,2/26/2018,18-00639309,Street Lights - All/Out,11500 S JUSTINE ST,60643,1168065.06,1828464.848,34,5,53,41.68483814,-87.66038927,"(41.684838137390095, -87.66038926798528)"
2/27/2018,Completed - Dup,2/27/2018,18-00772856,Street Lights - All/Out,1000 E 63RD ST,60637,1183972.38,1863443.502,20,3,42,41.78046776,-87.60106782,"(41.780467763708494, -87.60106781573198)"
2/27/2018,Completed - Dup,2/27/2018,18-00772943,Street Lights - All/Out,1350 N HOMAN AVE,60651,1153447.854,1908853.683,26,14,23,41.90573764,-87.71177168,"(41.90573764025492, -87.71177168255244)"
2/27/2018,Completed - Dup,2/27/2018,18-00773495,Street Lights - All/Out,807 S ST LOUIS AVE,60624,1153174.294,1896038.885,24,11,27,41.87057798,-87.71311681,"(41.870577976195314, -87.7131168062572)"
2/27/2018,Completed - Dup,2/27/2018,18-00773500,Street Lights - All/Out,3400 W POLK ST,60624,1153834.685,1896161.203,24,11,27,41.87090051,-87.71068902,"(41.87090051277866, -87.71068902003131)"
2/27/2018,Completed - Dup,2/27/2018,18-00774905,Street Lights - All/Out,3200 N ODELL AVE,60634,1126530.012,1920427.23,29,16,17,41.93798962,-87.81039289,"(41.93798962418166, -87.81039288588988)"
2/27/2018,Completed - Dup,2/27/2018,18-00774915,Street Lights - All/Out,3300 N ODELL AVE,60634,1126513.873,1921065.118,29,16,17,41.93974034,-87.8104379,"(41.93974033737765, -87.81043790078269)"
2/27/2018,Completed - Dup,2/27/2018,18-00774917,Street Lights - All/Out,3200 N ODELL AVE,60634,1126530.012,1920427.23,29,16,17,41.93798962,-87.81039289,"(41.93798962418166, -87.81039288588988)"
2/27/2018,Completed - Dup,2/27/2018,18-00776097,Street Lights - All/Out,2400 S CALIFORNIA AVE,60608,1158075.232,1887943.25,12,10,30,41.84826412,-87.69534461,"(41.848264122757946, -87.69534461025499)"
2/27/2018,Completed,2/27/2018,18-00772328,Street Lights - All/Out,1200 N HOMAN AVE,60651,1153481.963,1907778.938,26,14,23,41.90278776,-87.711675,"(41.90278776254817, -87.71167499687107)"
2/27/2018,Completed,2/27/2018,18-00772724,Street Lights - All/Out,7502 S STONY ISLAND AVE,60649,1188114.103,1855546.297,8,4,43,41.75869938,-87.58613529,"(41.75869937634456, -87.5861352890132)"
2/27/2018,Completed,2/27/2018,18-00773552,Street Lights - All/Out,700 S PULASKI RD,60624,1149823.636,1896726.66,24,11,26,41.87253109,-87.72540041,"(41.87253108557288, -87.7254004083131)"
2/27/2018,Completed,2/27/2018,18-00778280,Street Lights - All/Out,5300 S CHRISTIANA AVE,60632,1154944.106,1869280.875,14,8,63,41.79711541,-87.7073351,"(41.7971154126225, -87.70733510462854)"
2/27/2018,Completed,2/27/2018,18-00779903,Street Lights - All/Out,7001 S PULASKI RD,60629,1150906.038,1857876.195,13,8,65,41.76589893,-87.72244049,"(41.765898926414266, -87.7224404914315)"
2/25/2018,Completed - Dup,2/27/2018,18-00758983,Street Lights - All/Out,500 W ROOT ST,60609,1173650.277,1877407.771,11,9,61,41.81902212,-87.63849636,"(41.81902212161125, -87.63849635720058)"
2/25/2018,Completed - Dup,2/27/2018,18-00759373,Street Lights - All/Out,5500 S NORMANDY AVE,60638,1132651.277,1867338.994,23,8,56,41.79220294,-87.78913239,"(41.792202941086444, -87.78913238654275)"
2/25/2018,Completed - Dup,2/27/2018,18-00759400,Street Lights - All/Out,600 W ROOT ST,60609,1172984.527,1877390.27,11,9,61,41.81898885,-87.64093908,"(41.81898884530217, -87.64093908108215)"
2/25/2018,Completed - Dup,2/27/2018,18-00759743,Street Lights - All/Out,9800 S BELL AVE,60643,1163097.017,1839612.538,19,22,72,41.71553438,-87.67826564,"(41.71553437508054, -87.67826564446088)"
2/25/2018,Completed - Dup,2/27/2018,18-00760043,Street Lights - All/Out,7800 S EAST END AVE,60649,1188890.383,1853597.669,8,4,43,41.75333363,-87.58335258,"(41.75333362852343, -87.58335257695295)"
2/25/2018,Completed,2/27/2018,18-00755239,Street Lights - All/Out,2400 S HOYNE AVE,60608,1162746.629,1888072.543,25,10,31,41.8485224,-87.67819669,"(41.84852240441858, -87.6781966867127)"
2/25/2018,Completed,2/27/2018,18-00758048,Street Lights - All/Out,554 N LONG AVE,60644,1140229.097,1903122.462,37,15,25,41.89026305,-87.76046996,"(41.890263053877995, -87.7604699592036)"
2/25/2018,Completed,2/27/2018,18-00758586,Street Lights - All/Out,7800 S EAST END AVE,60649,1188890.383,1853597.669,8,4,43,41.75333363,-87.58335258,"(41.75333362852343, -87.58335257695295)"
2/25/2018,Completed,2/27/2018,18-00758682,Street Lights - All/Out,2200 N LAPORTE AVE,60639,1143033.038,1914173.901,36,25,19,41.9205376,-87.74989641,"(41.92053760107436, -87.74989641052319)"
2/25/2018,Completed,2/27/2018,18-00758761,Street Lights - All/Out,2600 N PULASKI RD,60639,1149278.651,1916984.678,31,25,22,41.92813173,-87.72687553,"(41.928131733950565, -87.72687552876992)"
2/25/2018,Completed,2/27/2018,18-00758790,Street Lights - All/Out,3600 S HOMAN AVE,60632,1154291.363,1880276.096,12,9,58,41.82730081,-87.70943609,"(41.827300809407895, -87.7094360873058)"
2/25/2018,Completed,2/27/2018,18-00759017,Street Lights - All/Out,4938 W PALMER ST,60639,1142994.238,1914172.901,36,25,19,41.92053558,-87.750039,"(41.920535581250626, -87.75003899620631)"
2/25/2018,Completed,2/27/2018,18-00759180,Street Lights - All/Out,5815 S WASHTENAW AVE,60629,1159368.871,1865988.76,16,8,63,41.78799184,-87.691199,"(41.78799183690575, -87.69119900389883)"
2/25/2018,Completed,2/27/2018,18-00759255,Street Lights - All/Out,30 S CENTRAL PARK BLVD,60624,1152395.446,1899635.975,28,11,27,41.88046419,-87.71588123,"(41.88046418911274, -87.71588123366831)"
2/25/2018,Completed,2/27/2018,18-00759280,Street Lights - All/Out,10759 S AVENUE C,60617,1204454.565,1834225.538,10,4,52,41.69978874,-87.5269821,"(41.69978874145862, -87.5269821015026)"
2/25/2018,Completed,2/27/2018,18-00759303,Street Lights - All/Out,9619 S CLAREMONT AVE,60643,1162404.162,1840792.87,19,22,72,41.71878784,-87.68077046,"(41.71878783784601, -87.68077045717527)"
2/25/2018,Completed,2/27/2018,18-00759747,Street Lights - All/Out,9900 S LEAVITT ST,60643,1163447.341,1838957.259,19,22,72,41.71372886,-87.67700088,"(41.713728858051816, -87.67700087834363)"
2/25/2018,Completed,2/27/2018,18-00759753,Street Lights - All/Out,5800 S CALUMET AVE,60637,1179473.307,1866633.648,20,2,40,41.78932578,-87.61746466,"(41.7893257849628, -87.61746466256349)"
2/25/2018,Completed,2/27/2018,18-00759942,Street Lights - All/Out,4399 N KIMBALL AVE,60618,1152930.437,1929035.826,33,17,16,41.96112931,-87.71313605,"(41.96112931196394, -87.71313604711516)"
2/25/2018,Completed,2/27/2018,18-00759944,Street Lights - All/Out,5631 S NAGLE AVE,60638,1134345.924,1866516.324,13,8,56,41.78991578,-87.78293755,"(41.78991577904521, -87.78293754858238)"
2/25/2018,Completed,2/27/2018,18-00759966,Street Lights - All/Out,6830 W DIVERSEY AVE,60707,1130274.065,1917855.099,36,25,18,41.93086789,-87.79669162,"(41.930867893934035, -87.79669162225665)"
2/25/2018,Completed,2/27/2018,18-00760229,Street Lights - All/Out,100 S LEAVITT ST,60612,1161759.03,1899510.784,27,12,28,41.87993065,-87.68150251,"(41.8799306471486, -87.68150250948679)"
2/26/2018,Completed - Dup,2/27/2018,18-00761248,Street Lights - All/Out,1905 N CALIFORNIA AVE,60647,1157401.142,1912536.388,1,14,22,41.91576376,-87.69714948,"(41.91576375854828, -87.69714948466988)"
2/26/2018,Completed - Dup,2/27/2018,18-00767564,Street Lights - All/Out,5200 N DAMEN AVE,60625,1162063.558,1934534.999,40,20,4,41.97603298,-87.67940351,"(41.97603298453981, -87.67940350857279)"
2/26/2018,Completed - Dup,2/27/2018,18-00769082,Street Lights - All/Out,4032 W BERTEAU AVE,60641,1148832.299,1927609.218,39,17,16,41.957295,-87.72824013,"(41.957294999554364, -87.72824012767352)"
2/26/2018,Completed - Dup,2/27/2018,18-00769231,Street Lights - All/Out,4200 N KEYSTONE AVE,60641,1148537.938,1927602.954,39,17,16,41.95728351,-87.72932246,"(41.957283509287954, -87.72932246222784)"
2/26/2018,Completed,2/27/2018,18-00761235,Street Lights - All/Out,337 E RANDOLPH ST,60601,1178660.913,1901318.5,42,1,32,41.88452209,-87.61938634,"(41.88452208580062, -87.61938634152826)"
2/26/2018,Completed,2/27/2018,18-00761823,Street Lights - All/Out,2114 W GRACE ST,60618,1161523.928,1925215.769,47,19,5,41.95047186,-87.68164858,"(41.95047185525974, -87.6816485839572)"
2/26/2018,Completed,2/27/2018,18-00761963,Street Lights - All/Out,5400 N NORTHWEST HWY,60630,1136237.409,1935252.689,45,16,11,41.97850409,-87.77436018,"(41.97850409439634, -87.7743601827833)"
2/26/2018,Completed,2/27/2018,18-00761984,Street Lights - All/Out,4736 N MARMORA AVE,60630,1136147.479,1931006.24,45,16,15,41.96685306,-87.77479273,"(41.96685306345856, -87.77479272511701)"
2/26/2018,Completed,2/27/2018,18-00761997,Street Lights - All/Out,4946 W LAWRENCE AVE,60630,1142423.6,1931457.892,45,16,12,41.96797784,-87.75170472,"(41.967977844091145, -87.75170472018539)"
2/26/2018,Completed,2/27/2018,18-00762232,Street Lights - All/Out,4000 S ASHLAND AVE,60609,1166346.81,1877979.94,12,9,61,41.82075116,-87.66527186,"(41.82075115719847, -87.6652718642044)"
2/26/2018,Completed,2/27/2018,18-00762294,Street Lights - All/Out,9000 S ASHLAND AVE,60620,1167249.533,1845024.458,21,22,73,41.73029781,-87.66290274,"(41.73029780690961, -87.66290274231311)"
2/26/2018,Completed,2/27/2018,18-00763421,Street Lights - All/Out,3345 N CAMPBELL AVE,60618,1159157.756,1922156.685,47,19,5,41.94212658,-87.69043079,"(41.9421265830765, -87.6904307896536)"
2/26/2018,Completed,2/27/2018,18-00763634,Street Lights - All/Out,3656 N MOZART ST,60618,1156733.964,1924171.929,33,17,16,41.94770608,-87.69928452,"(41.947706084960416, -87.69928451651948)"
2/26/2018,Completed,2/27/2018,18-00763675,Street Lights - All/Out,3701 N RICHMOND ST,60618,1156059.606,1924459.059,33,17,16,41.94850765,-87.70175553,"(41.94850765192978, -87.7017555284804)"
2/26/2018,Completed,2/27/2018,18-00764476,Street Lights - All/Out,11317 S AVENUE G,60617,1203209.066,1830535.914,10,4,52,41.68969601,-87.53166821,"(41.68969600646389, -87.53166821272795)"
2/26/2018,Completed,2/27/2018,18-00766026,Street Lights - All/Out,10426 S TORRENCE AVE,60617,1195515.805,1836378.619,10,4,51,41.705922,-87.55964054,"(41.70592200414842, -87.5596405444235)"
2/26/2018,Completed,2/27/2018,18-00767388,Street Lights - All/Out,3600 W 103RD ST,60655,1154150.999,1836098.648,19,22,74,41.70607372,-87.71112354,"(41.706073718415254, -87.71112354443287)"
2/26/2018,Completed,2/27/2018,18-00768558,Street Lights - All/Out,8354 S KINGSTON AVE,60617,1194622.967,1850071.459,7,4,46,41.74351838,-87.56246097,"(41.74351837621368, -87.56246096898725)"
2/26/2018,Completed,2/27/2018,18-00768728,Street Lights - All/Out,1549 W BELMONT AVE,60657,1165419.504,1921325.073,32,19,6,41.93971342,-87.66743991,"(41.939713420594806, -87.66743991118454)"
2/26/2018,Completed,2/27/2018,18-00768818,Street Lights - All/Out,2025 W ROSCOE ST,60618,1162149.05,1922572.701,32,19,5,41.94320607,-87.67942481,"(41.94320606617053, -87.67942481319002)"
2/26/2018,Completed,2/27/2018,18-00769348,Street Lights - All/Out,8935 S EGGLESTON AVE,60620,1174860.623,1845701.917,21,22,71,41.73199078,-87.63500084,"(41.73199078126426, -87.63500084133332)"
2/26/2018,Completed,2/27/2018,18-00769406,Street Lights - All/Out,4500 S PAULINA ST,60609,1165760.74,1874865.44,15,9,61,41.81221711,-87.66751038,"(41.81221710893138, -87.66751037844362)"
2/26/2018,Completed,2/27/2018,18-00769736,Street Lights - All/Out,13146 S HOUSTON AVE,60633,1198757.262,1818393.794,10,4,55,41.65648927,-87.54837085,"(41.656489265697104, -87.54837084834669)"
2/26/2018,Completed,2/27/2018,18-00770111,Street Lights - All/Out,11156 S EWING AVE,60617,1202212.356,1831596.987,10,4,52,41.69263308,-87.53528109,"(41.69263307996, -87.53528109138392)"
2/23/2018,Completed,2/27/2018,18-00738036,Street Lights - All/Out,11701 S TORRENCE AVE,60617,1195669.442,1827942.715,10,4,51,41.68276922,-87.55935553,"(41.682769219042925, -87.5593555287383)"
2/23/2018,Completed,2/27/2018,18-00738159,Street Lights - All/Out,5200 S WESTERN AVE,60609,1161252.45,1870136.19,15,9,63,41.79933412,-87.6841778,"(41.79933411634583, -87.68417780160804)"
2/23/2018,Completed,2/27/2018,18-00738692,Street Lights - All/Out,7100 S PULASKI RD,60629,1150934.054,1857220.942,18,8,65,41.76410026,-87.72235486,"(41.76410025713851, -87.72235486059179)"
2/23/2018,Completed,2/27/2018,18-00739451,Street Lights - All/Out,3315 N AUSTIN AVE,60634,1135798.403,1921491.743,30,16,15,41.94075056,-87.77630363,"(41.940750564924585, -87.77630363499725)"
2/23/2018,Completed,2/27/2018,18-00744641,Street Lights - All/Out,10500 S HOXIE AVE,,1195193.922,1835889.243,10,4,51,41.70458704,-87.56083531,"(41.70458703871679, -87.56083530798568)"
2/23/2018,Completed,2/27/2018,18-00746455,Street Lights - All/Out,5500 N CENTRAL AVE,60630,1137858.103,1936216.551,45,16,11,41.98111984,-87.76837656,"(41.98111983750292, -87.76837656050287)"
